full frontal , which opens today nationwide , could almost be classified as a movie industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature	0
ultimately the movie is too heady for children , and too preachy for adults	0
could n't someone take rob schneider and have him switch bodies with a funny person ?	0
in the wrong hands , i e peploe 's , it 's simply unbearable	0
what saves it and makes it one of the better video game based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist alice	1
like an afterschool special with costumes by gianni versace , mad love looks better than it feels	0
a strong script , powerful direction and splendid production design allows us to be transported into the life of wladyslaw szpilman , who is not only a pianist , but a good human being	1
miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet	1
it has no affect on the kurds , but it wore me down	0
the wanton slipperiness of corpus and its amiable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art	1
the real star of this movie is the score , as in the songs translate well to film , and it 's really well directed	1
instead of letting the laughs come as they may , lawrence unleashes his trademark misogyny er , comedy like a human volcano or an overflowing septic tank , take your pick	0
this tuxedo should have been sent back to the tailor for some major alterations	0
ever see one of those comedies that just seem like a bad idea from frame one ?	0
the film is impressive for the sights and sounds of the wondrous beats the world has to offer	1
for most of its footage , the new thriller proves that director m night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo	1
downright transparent is the script 's endless assault of embarrassingly ham fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg 13 rating	0
the performances are so overstated , the effect comes off as self parody	0
in terms of execution this movie is careless and unfocused	0
the story ultimately takes hold and grips hard	1
the whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well	0
it puts washington , as honest working man john q archibald , on a pedestal , then keeps lifting the pedestal higher	1
i have not been this disappointed by a movie in a long time	0
an alternately fascinating and frustrating documentary	1
a directorial tour de force by bernard rose , ivans xtc	1
unfortunately , one hour photo lives down to its title	0
for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown	0
beautifully produced	1
a compelling coming of age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother 's hold over her	1
lee 's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability	1
it 's definitely an improvement on the first blade , since it does n't take itself so deadly seriously	1
yet this one makes up for in heart what it lacks in outright newness	1
the most memorable moment was when green threw medical equipment at a window not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration	0
the premise of `` abandon '' holds promise , but its delivery is a complete mess	0
shyamalan offers copious hints along the way myriad signs , if you will that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes	1
call me a cynic , but there 's something awfully deadly about any movie with a life affirming message	0
we started to wonder if some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac like script machine	0
it 's hard to imagine that even very small children will be impressed by this tired retread	0
the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian language soundtrack	1
the problem with movies about angels is they have a tendency to slip into hokum	0
lazy filmmaking , with the director taking a hands off approach when he should have shaped the story to show us why it 's compelling	0
like smoke signals , the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama	1
as with so many merchandised to the max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else	0
the film 's images give a backbone to the company and provide an emotional edge to its ultimate demise	1
stuffed to the brim with ideas , american instigator michael moore 's film is a rambling examination of american gun culture that uses his usual modus operandi of crucifixion through juxtaposition	1
press the delete key	0
the kind of entertainment that parents love to have their kids see	1
for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and his son	1
imamura has said that warm water under a red bridge is a poem to the enduring strengths of women	1
a grating , emaciated flick	0
it 's plotless , shapeless and yet , it must be admitted , not entirely humorless	0
with a tone as variable as the cinematography , schaeffer 's film never settles into the light footed enchantment the material needs , and the characters ' quirks and foibles never jell into charm	0
a very slow , uneventful ride around a pretty tattered old carousel	0
jackson is always watchable	1
showtime is a fine looking film with a bouncy score and a clutch of lively songs for deft punctuation	1
mib ii is a movie that makes it possible for the viewer to doze off for a few minutes or make several runs to the concession stand and or restroom and not feel as if he or she has missed anything	0
bright , intelligent , and humanly funny film	1
too bad kramer could n't make a guest appearance to liven things up	0
300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness	1
the modern remake of dumas 's story is long on narrative and lrb too rrb short on action	0
seagal is painfully foolish in trying to hold onto what 's left of his passe ' chopsocky glory	0
the enjoyable undercover brother , a zany mix of saturday night live style parody , '70s blaxploitation films and goofball action comedy gone wild , dishes out a ton of laughs that everyone can enjoy	1
fantastic !	1
there 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination	0
`` red dragon '' is entertaining	1
hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep school quality that feels dusty and leatherbound	0
secretary is just too original to be ignored	1
while cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem	1
the lack of naturalness makes everything seem self consciously poetic and forced it 's a pity that lrb nelson 's rrb achievement does n't match his ambition	0
graham greene 's novel of colonialism and empire is elevated by michael caine 's performance as a weary journalist in a changing world	1
the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory	0
my big fat greek wedding is not only the best date movie of the year , it 's also a dare i say it twice delightfully charming and totally american , i might add slice of comedic bliss	1
an off beat and fanciful film about the human need for monsters to blame for all that is amiss in the world	1
this thing works on no level whatsoever for me	0
a selection of scenes in search of a movie	0
one of the most gloriously unsubtle and adrenalized extreme shockers since the evil dead	1
we do get the distinct impression that this franchise is drawing to a close	0
an unholy mess , driven by the pathetic idea that if you shoot something on crummy looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic '	0
in the end , the weight of water comes to resemble the kind of soft core twaddle you 'd expect to see on showtime 's ` red shoe diaries '	0
meticulously uncovers a trail of outrageous force and craven concealment	1
even if the ring has a familiar ring , it 's still unusually crafty and intelligent for hollywood horror	1
time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness	1
a moving and weighty depiction of one family 's attempts to heal after the death of a child	1
it 's replaced by some dramatic scenes that are jarring and deeply out of place in what could have lrb and probably should have rrb been a lighthearted comedy	0
even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why	1
watching it was painful	0
mostly honest , this somber picture reveals itself slowly , intelligently , artfully	1
the story line may be 127 years old , but el crimen del padre amaro could n't be more timely in its despairing vision of corruption within the catholic establishment	1
wait to see it then	0
unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you	0
does a good job of establishing a time and place , and of telling a fascinating character 's story	1
it 's supposed to be a romantic comedy it suffers from too much norma rae and not enough pretty woman	0
tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel	0
for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their off for an hour and a half	1
a film with contemporary political resonance illustrated by a winning family story	1
disney again ransacks its archives for a quick buck sequel	0
payami tries to raise some serious issues about iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast	0
one of the most incoherent features in recent memory	0
a wry , affectionate delight	1
brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day	1
the problem with the mayhem in formula 51 is not that it 's offensive , but that it 's boring	0
a three hour cinema master class	1
a quirky comedy set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock	1
may not be a breakthrough in filmmaking , but it is unwavering and arresting	1
caruso sometimes descends into sub tarantino cuteness but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty	1
the rest of the film is dudsville	0
brutally honest and told with humor and poignancy , which makes its message resonate	1
a good film that must have baffled the folks in the marketing department	1
director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , can not overcome blah characters	0
the metaphors are provocative , but too often , the viewer is left puzzled by the mechanics of the delivery	0
works better in the conception than it does in the execution winds up seeming just a little too clever	0
wonderful fencing scenes and an exciting plot make this an eminently engrossing film	1
a bold lrb and lovely rrb experiment that will almost certainly bore most audiences into their own brightly colored dreams	1
a wonderfully warm human drama that remains vividly in memory long after viewing	1
if any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film	0
after you laugh once lrb maybe twice rrb , you will have completely forgotten the movie by the time you get back to your car in the parking lot	0
the hanukkah spirit seems fried in pork	0
there are plenty of scenes in frida that do work , but rarely do they involve the title character herself	1
it is scott 's convincing portrayal of roger the sad cad that really gives the film its oomph	1
4ever has the same sledgehammer appeal as pokemon videos , but it breathes more on the big screen and induces headaches more slowly	1
a chilling tale of one of the great crimes of 20th century france the murder of two rich women by their servants in 1933	1
despite all the closed door hanky panky , the film is essentially juiceless	0
it 's one long bore	0
if you are curious to see the darker side of what 's going on with young tv actors lrb dawson leery did what ?!? rrb , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie	0
it has a dashing and resourceful hero a lisping , reptilian villain big fights big hair lavish period scenery and a story just complicated enough to let you bask in your own cleverness as you figure it out	1
none of this is very original , and it is n't particularly funny	0
ice age wo n't drop your jaw , but it will warm your heart , and i 'm giving it a strong thumbs up	1
a tasty masala	1
but it does have one saving grace	1
one ca n't deny its seriousness and quality	1
piccoli gives a superb performance full of deep feeling	1
it 'll keep you wide awake and very tense	1
an empty , purposeless exercise	0
too bad	0
rich in shadowy metaphor and as sharp as a samurai sword , jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut wrenching style of joseph heller or kurt vonnegut	1
can be classified as one of those ` alternate reality ' movies except that it would have worked so much better dealing in only one reality	0
despite some strong performances , never rises above the level of a telanovela	0
painfully padded	0
the sum of all fears is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots lrb or cinema seats rrb	0
a diverse and astonishingly articulate cast of palestinian and israeli children	1
highly recommended viewing for its courage , ideas , technical proficiency and great acting	1
none of this is meaningful or memorable , but frosting is n't , either , and you would n't turn down a big bowl of that , would you ?	1
a gripping documentary that reveals how deep the antagonism lies in war torn jerusalem	1
i had a dream that a smart comedy would come along to rescue me from a summer of teen driven , toilet humor codswallop , and its name was earnest	1
a delightful surprise because despite all the backstage drama , this is a movie that tells stories that work is charming , is moving , is funny and looks professional	1
for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships	1
every joke is repeated at least annoying , is n't it ?	0
` anyone with a passion for cinema , and indeed sex , should see it as soon as possible '	1
a refreshing change from the usual whoopee cushion effort aimed at the youth market	1
an interesting slice of history	1
for dance completists only	0
it has the air of a surprisingly juvenile lark , a pop influenced prank whose charms are immediately apparent and wear thin with repetition	0
it 's uninteresting	0
bray is completely at sea with nothing but a savage garden music video on his resume , he has no clue about making a movie	0
a tone poem of transgression	1
seemingly a vehicle to showcase the canadian 's inane ramblings , stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr drew barrymore	0
confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it	0
road to perdition does display greatness , and it 's worth seeing	1
ultimately , sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness	0
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time	1
one of the worst movies of the year	0
like a soft drink that 's been sitting open too long it 's too much syrup and not enough fizz	0
too bad writer director adam rifkin situates it all in a plot as musty as one of the golden eagle 's carpets	0
it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline	0
a captivatingly quirky hybrid of character portrait , romantic comedy and beat the clock thriller	1
manages to delight without much of a story	1
an hour and a half of inoffensive , unmemorable filler	0
may take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours	1
ultimately , the film never recovers from the clumsy clich of the ugly american abroad , and the too frosty exterior ms paltrow employs to authenticate her british persona is another liability	0
in the book on tape market , the film of `` the kid stays in the picture '' would be an abridged edition	0
it is bad , but certainly not without merit as entertainment	0
high crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , morgan freeman and ashley judd	0
the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting	0
a high spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime	1
one of the most entertaining monster movies in ages	1
an infinitely wittier version of the home alone formula	1
devoid of any of the qualities that made the first film so special	0
succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides	1
fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees	1
everyone 's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships	1
seemingly disgusted with the lazy material and the finished product 's unshapely look , director fisher stevens inexplicably dips key moments from the film in waking life water colors	0
it 's also curious to note that this film , like the similarly ill timed antitrust , is easily as bad at a fraction the budget	0
do n't let the subtitles fool you the movie only proves that hollywood no longer has a monopoly on mindless action	0
the only type of lives this glossy comedy drama resembles are ones in formulaic mainstream movies	0
fulford wierzbicki deftly captures the wise beyond her years teen	1
you see the movie and you think , zzzzzzzzz	0
much of this slick and sprightly cgi feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings	1
a tightly directed , highly professional film that 's old fashioned in all the best possible ways	1
confessions is without a doubt a memorable directorial debut from king hunk	1
best enjoyed as a work of fiction inspired by real life events	1
this is a heartfelt story it just is n't a very involving one	0
schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past '	1
george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years	1
` martin lawrence live ' is so self pitying , i almost expected there to be a collection taken for the comedian at the end of the show	0
the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen	0
if oscar had a category called best bad film you thought was going to be really awful but was n't , guys would probably be duking it out with the queen of the damned for the honor	0
anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning	0
i could n't help but feel the wasted potential of this slapstick comedy	0
the latest vapid actor 's exercise to appropriate the structure of arthur schnitzler 's reigen	0
majidi 's direction has never been smoother or more confident	1
there 's only one way to kill michael myers for good stop buying tickets to these movies	0
fear permeates the whole of stortelling , todd solondz ' oftentimes funny , yet ultimately cowardly autocritique	1
falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice	0
bland but harmless	0
like leafing through an album of photos accompanied by the sketchiest of captions	0
judd 's characters ought to pick up the durable best seller smart women , foolish choices for advice	0
the criticism never rises above easy , cynical potshots at morally bankrupt characters	0
adolescents will be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service '	1
about the best thing you could say about narc is that it 's a rock solid little genre picture	1
an unbelievably stupid film , though occasionally fun enough to make you forget its absurdity	0
star producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own	1
what lrb denis rrb accomplishes in his chilling , unnerving film is a double portrait of two young women whose lives were as claustrophic , suffocating and chilly as the attics to which they were inevitably consigned	1
to build a feel good fantasy around a vain dictator madman is off putting , to say the least , not to mention inappropriate and wildly undeserved	0
a generic bloodbath that often becomes laughably unbearable when it is n't merely offensive	0
judith and zaza 's extended bedroom sequence is so intimate and sensual and funny and psychologically self revealing that it makes most of what passes for sex in the movies look like cheap hysterics	1
with an unusual protagonist lrb a kilt wearing jackson rrb and subject matter , the improbable `` formula 51 '' is somewhat entertaining , but it could have been much stronger	1
this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness	0
its appeal will probably limited to lds church members and undemanding armchair tourists	0
the latest adam sandler assault and possibly the worst film of the year	0
the determination of pinochet 's victims to seek justice , and their often heartbreaking testimony , spoken directly into director patricio guzman 's camera , pack a powerful emotional wallop	1
a beautiful , timeless and universal tale of heated passions jealousy , betrayal , forgiveness and murder	1
hill looks to be going through the motions , beginning with the pale script	0
who needs mind bending drugs when they can see this , the final part of the ` qatsi ' trilogy , directed by godfrey reggio , with music by philip glass ?	1
disjointed parody	0
typical anim , with cheapo animation lrb like saturday morning tv in the '60s rrb , a complex sword and sorcery plot and characters who all have big round eyes and japanese names	0
you ca n't believe anyone would really buy this stuff	0
the plot is nothing but boilerplate clich s from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times	0
twenty years later , e t is still a cinematic touchstone	1
angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia , all sing beautifully and act adequately	1
gondry 's direction is adequate but what gives human nature its unique feel is kaufman 's script	1
though this rude and crude film does deliver a few gut busting laughs , its digs at modern society are all things we 've seen before	0
one of the most exciting action films to come out of china in recent years	1
glizty but formulaic and silly cagney 's ` top of the world ' has been replaced by the bottom of the barrel	0
makes a joke out of car chases for an hour and then gives us half an hour of car chases	0
lrb a rrb soulless , stupid sequel	0
with a large cast representing a broad cross section , tavernier 's film bounds along with the rat a tat energy of `` his girl friday , '' maintaining a light touch while tackling serious themes	1
unpretentious , charming , quirky , original	1
humorless , self conscious art drivel , made without a glimmer of intelligence or invention	0
told just proficiently enough to trounce its overly comfortable trappings	1
if you have n't seen the film lately , you may be surprised at the variety of tones in spielberg 's work	1
any movie that makes hard work seem heroic deserves a look	1
it 's a thin notion , repetitively stretched out to feature length , awash in self consciously flashy camera effects , droning house music and flat , flat dialogue	0
a dull , dumb and derivative horror film	0
how about surprising us by trying something new ?	0
an energetic , violent movie with a momentum that never lets up	1
even by the intentionally low standards of frat boy humor , sorority boys is a bowser	0
an affable but undernourished romantic comedy that fails to match the freshness of the actress producer and writer 's previous collaboration , miss congeniality	0
it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn '	1
caviezel embodies the transformation of his character completely	1
i found it slow , predictable and not very amusing	0
see it	1
as played by ryan gosling , danny is a frighteningly fascinating contradiction	1
the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting lrb and funnier rrb than his	0
oh , and more entertaining , too	1
the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates	1
austin powers for the most part is extremely funny , the first part making up for any flaws that come later	1
a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions	1
if you like blood , guts and crazy beasts stalking men with guns though you will likely enjoy this monster	1
it is a popcorn film , not a must own , or even a must see	0
how inept is serving sara ?	0
a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy	1
lrb caine rrb proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film	1
a vibrant whirlwind of love , family and all that goes with it , my big fat greek wedding is a non stop funny feast of warmth , colour and cringe	1
the film , like jimmy 's routines , could use a few good laughs	0
like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely	1
but once the falcon arrives in the skies above manhattan , the adventure is on red alert	1
as antonia is assimilated into this newfangled community , the film settles in and becomes compulsively watchable in a guilty pleasure , daytime drama sort of fashion	1
this is n't a new idea	0
on a cutting room floor somewhere lies footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire	0
that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace	1
just bring on the battle bots , please !	1
but first , you have to give the audience a reason to want to put for that effort	0
for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism	1
a bright , inventive , thoroughly winning flight of revisionist fancy	1
just about the surest bet for an all around good time at the movies this summer	1
those of you who are not an eighth grade girl will most likely doze off during this one	0
a rambling ensemble piece with loosely connected characters and plots that never quite gel	0
greg kinnear gives a mesmerizing performance as a full fledged sex addict who is in complete denial about his obsessive behavior	1
this action thriller dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage	0
metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story	1
the movie is the equivalent of french hip hop , which also seems to play on a 10 year delay	0
a well rounded tribute to a man whose achievements and complexities reached far beyond the end zone	1
the film presents classic moral condundrum drama what would you have done to survive ?	1
both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded	0
a rich tale of our times , very well told with an appropriate minimum of means	1
the action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises	0
the four feathers has rewards , from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes	1
there 's a delightfully quirky movie to be made from curling , but brooms is n't it	0
i suspect that there are more interesting ways of dealing with the subject	0
a very good film sits in the place where a masterpiece should be	1
changing lanes is an anomaly for a hollywood movie it 's a well written and occasionally challenging social drama that actually has something interesting to say	1
flat out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags	1
passionate , irrational , long suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown ups as for rugrats	1
whenever you think you 've figured out late marriage , it throws you for a loop	1
the story 's scope and pageantry are mesmerizing , and mr day lewis roars with leonine power	1
one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time	0
barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference	0
the story the movie tells is of brian de palma 's addiction to the junk calorie suspense tropes that have all but ruined his career	0
miyazaki has created such a vibrant , colorful world , it 's almost impossible not to be swept away by the sheer beauty of his images	1
it 's not a bad premise , just a bad movie	0
when one hears harry shearer is going to make his debut as a film director , one would hope for the best	1
if you enjoy being rewarded by a script that assumes you are n't very bright , then blood work is for you	0
great dragons !	1
the powerful success of read my lips with such provocative material shows why , after only three films , director co writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers	1
most fish stories are a little peculiar , but this is one that should be thrown back in the river	0
a word of advice to the makers of the singles ward celebrity cameos do not automatically equal laughs	0
kinnear and dafoe give what may be the performances of their careers	1
a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort	0
pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other	1
`` one look at a girl in tight pants and big tits and you turn stupid ? ''	0
kids should have a stirring time at this beautifully drawn movie	1
an unfortunate title for a film that has nothing endearing about it	0
david spade as citizen kane ?	0
director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime 's uninspired send up of tv cop show cliches mostly leaves him shooting blanks	1
director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place	0
like kubrick , soderbergh is n't afraid to try any genre and to do it his own way	1
the very definition of what critics have come to term an `` ambitious failure ''	0
i can imagine this movie as a b w british comedy , circa 1960 , with peter sellers , kenneth williams , et al , but at this time , with this cast , this movie is hopeless	0
at times auto focus feels so distant you might as well be watching it through a telescope	0
a brutally dry satire of middle american numbness	0
it is philosophy , illustrated through everyday events	1
this is one of the year 's best films	1
the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough	1
sounding like arnold schwarzenegger , with a physique to match , lrb ahola rrb has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation	0
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife	1
absorbing character study by andr turpin	1
unfortunately , that 's precisely what arthur dong 's family fundamentals does	0
instead , she sees it as a chance to revitalize what is and always has been remarkable about clung to traditions	1
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it did n't try to	1
a headline fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity	1
the way home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and often misconstrued as weakness	1
a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television	0
despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape shifting perils , political intrigue and brushes with calamity	1
coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	1
so we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat	0
with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s	0
among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations	1
a reminder that beyond all the hype and recent digital glitz , spielberg knows how to tell us about people	1
collapses under its own meager weight	0
does n't deserve a passing grade lrb even on a curve rrb	0
white oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it	1
at once disarmingly straightforward and strikingly devious	1
if you 're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film	1
i do n't blame eddie murphy but should n't owen wilson know a movie must have a story and a script ?	0
a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse	0
this in depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come	1
the script becomes lifeless and falls apart like a cheap lawn chair	0
this is one of those war movies that focuses on human interaction rather than battle and action sequences and it 's all the stronger because of it	1
so devoid of pleasure or sensuality that it can not even be dubbed hedonistic	0
solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous	0
here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior	0
`` catch me '' feels capable of charming the masses with star power , a pop induced score and sentimental moments that have become a spielberg trademark	1
`` solaris '' is a shapeless inconsequential move relying on the viewer to do most of the work	0
lrb t rrb his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen	0
it reduces the complexities to bromides and slogans and it gets so preachy keen and so tub thumpingly loud it makes you feel like a chump just for sitting through it	0
while solondz tries and tries hard , storytelling fails to provide much more insight than the inside column of a torn book jacket	0
pacino and williams seem to keep upping the ante on each other , just as their characters do in the film	1
this is n't a movie it 's a symptom	0
by the end you ca n't help but feel ` stoked '	1
half past dead is just such an achievement	1
on its own , it 's not very interesting	0
ignore the reputation , and ignore the film	0
the performances of the children , untrained in acting , have an honesty and dignity that breaks your heart	1
peter jackson has done the nearly impossible	1
the movie enters a realm where few non porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle	1
director chris wedge and screenwriters michael berg , michael j wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time	1
and it 's not that funny which is just generally insulting	0
evokes the style and flash of the double cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun	1
the efforts of its star , kline , to lend some dignity to a dumb story are for naught	0
one of the most original american productions this year , you 'll find yourself remembering this refreshing visit to a sunshine state	1
the more you think about the movie , the more you will probably like it	1
some like it hot on the hardwood proves once again that a man in drag is not in and of himself funny	0
there 's a lot of tooth in roger dodger	1
a brutal and funny work	1
ramsay is clearly extraordinarily talented , and based on three short films and two features , here 's betting her third feature will be something to behold	1
we never feel anything for these characters , and as a result the film is basically just a curiosity	0
director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things , but the barriers finally prove to be too great	0
melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold	1
it 's like going to a house party and watching the host defend himself against a frothing ex girlfriend	0
a great companion piece to other napoleon films	1
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one	0
however , it 's pleasant enough and its ecological , pro wildlife sentiments are certainly welcome	1
between bursts of automatic gunfire , the story offers a trenchant critique of capitalism	1
kinnear gives his best screen performance with an oddly winning portrayal of one of life 's ultimate losers	1
